city_id;city_abbr;city_name;community_id;community_name;location;unit_price;price_date;longitude;latitude;hier1;hier2;hier3;hier4;hier5;age;structure;management_fee;management_co;developer;building_amount;house_amount;url
500000;cq;重庆;3611099881015;华润中央公园;(江北大石坝)大石坝一村333号, 红原路66号;16991;2月参考均价;106.504125;29.568988;链家网重庆站;重庆小区;江北小区;大石坝小区;华润中央公园;2010年建成;塔楼/板楼/塔板结合;2至2.3元/平米/月;重庆华润二十四城物业服务有限公司;重庆天拓置业发展有限公司;27栋;5307户;https://cq.lianjia.com/xiaoqu/3611099881015/
500000;cq;重庆;3611099765388;嘉凯城北麓官邸;(江北鸿恩寺)北麓官邸1-133号;16038;2月参考均价;106.522089;29.578039;链家网重庆站;重庆小区;江北小区;鸿恩寺小区;嘉凯城北麓官邸;2013年建成;未知类型;4元/平米/月;上海恒豪基业物业服务有限公司重庆分公司;嘉凯城集团股份有限公司;132栋;320户;https://cq.lianjia.com/xiaoqu/3611099765388/
500000;cq;重庆;3611060210422;龙湖春森彼岸;(江北北滨路)春森彼岸小区1号/3号;20717;2月参考均价;106.552948;29.575989;链家网重庆站;重庆小区;江北小区;北滨路小区;龙湖春森彼岸;2008年建成;塔楼/塔板结合;2.8元/平米/月;重庆新龙湖物业管理有限公司;重庆龙湖地产发展有限公司;23栋;3369户;https://cq.lianjia.com/xiaoqu/3611060210422/
500000;cq;重庆;3611057481967;保利椰风半岛;(渝北花卉园)松石南路48号;14116;2月参考均价;106.51278563024;29.588312563953;链家网重庆站;重庆小区;渝北小区;花卉园小区;保利椰风半岛;2011年建成;塔楼;2.1元/平米/月;保利重庆物业管理有限公司;重庆保利地产发展有限公司;5栋;778户;https://cq.lianjia.com/xiaoqu/3611057481967/
500000;cq;重庆;3611063976642;恒大帝景;(九龙坡华岩)龙门阵大道15号;11144;2月参考均价;106.4538122447;29.481671770555;链家网重庆站;重庆小区;九龙坡小区;华岩小区;恒大帝景;2014年建成;塔楼;1.8至2元/平米/月;金碧物业管理有限公司;恒大地产重庆有限公司;21栋;2356户;https://cq.lianjia.com/xiaoqu/3611063976642/
500000;cq;重庆;3611060066962;帝景名苑D区;(南岸南坪)铜元局新村1号;11481;2月参考均价;106.563337;29.541104;链家网重庆站;重庆小区;南岸小区;南坪小区;帝景名苑D区;2002年建成;板楼/塔板结合;1.4元/平米/月;重庆帝景物业管理有限公司;重庆帝景置业有限公司;5栋;383户;https://cq.lianjia.com/xiaoqu/3611060066962/
500000;cq;重庆;3611056696309;龙头景苑;(渝北黄泥磅)荷塘路80号;12078;2月参考均价;106.55149622653;29.594466759817;链家网重庆站;重庆小区;渝北小区;黄泥磅小区;龙头景苑;2004年建成;塔楼/板楼;暂无信息;业主自筹物业;重庆市新城房地产开发公司;3栋;309户;https://cq.lianjia.com/xiaoqu/3611056696309/
500000;cq;重庆;3611060933565;金银湾小区;(渝中大坪)金银湾213号, 金银湾210号, 金银湾201号;11254;2月参考均价;106.507625;29.545096;链家网重庆站;重庆小区;渝中小区;大坪小区;金银湾小区;2001年建成;塔楼/塔板结合;0.6至0.8元/平米/月;重庆紫薇物业管理有限公司;重庆加来金置业有限公司;12栋;692户;https://cq.lianjia.com/xiaoqu/3611060933565/
500000;cq;重庆;3611057622627;万象时代;(江北观音桥)渝澳大道39号;14410;2月参考均价;106.529931;29.578251;链家网重庆站;重庆小区;江北小区;观音桥小区;万象时代;暂无信息;塔楼;1元/平米/月;暂无信息;重庆世豪房地产开发有限公司;4栋;967户;https://cq.lianjia.com/xiaoqu/3611057622627/
500000;cq;重庆;3620022918306378;庆隆南山高尔夫国际社区荟澜山;(南岸茶园新区)玉马路1号;13636;2月参考均价;106.625762;29.483829;链家网重庆站;重庆小区;南岸小区;茶园新区小区;庆隆南山高尔夫国际社区荟澜山;2014年建成;未知类型;4.5元/平米/月;重庆希尔顿物业管理有限公司;庆隆屋业/众诚物业;13栋;61户;https://cq.lianjia.com/xiaoqu/3620022918306378/
