city_id;community_id;img_url
410100;3320025187335314;https://image1.ljcdn.com/hdic-resblock/be83ed94-7000-4b81-a648-4e097f1206fa.jpg.710x400.jpg
410100;3320025187335314;https://image1.ljcdn.com/hdic-resblock/c7be3939-f2b8-4928-b16a-e92d761253fc.jpg.710x400.jpg
410100;3320025187335314;https://image1.ljcdn.com/hdic-resblock/2d67cc5c-127c-4529-a590-9987e802bfad.jpg.710x400.jpg
410100;3320025187335314;https://image1.ljcdn.com/hdic-resblock/5c119d01-d08f-4e7b-aac4-0ace9704dfcc.jpg.710x400.jpg
410100;3320025187335314;https://image1.ljcdn.com/hdic-resblock/20ec32aa-eec5-4817-9e30-cf608189d277.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/49f4c2d6-44e1-400b-a9b3-45e6a6d8096f.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/c8c28067-6420-403e-a497-e4c7e2674ca6.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/d9e00aaa-f1d6-4be5-b37b-2b5daf7c8425.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/ac9d73f7-4724-49fd-ad0a-5c4f7a5adcc2.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/7608a7d8-c011-4fd1-ab2f-b65ed1086828.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/8e6f7b77-9087-4c0e-a8b8-62a5c2a22b6f.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/a072fbf6-b95a-4d89-b5ca-af0aad0e905b.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/d4c39b6d-9a7d-474a-9103-a1842e786e9f.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/b7e4e734-fd1a-4afb-aea2-4227daf21f6b.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/eb7daef7-a84d-4852-9ae9-6a7b0480deb2.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/8ffed8e1-d060-47a7-ac17-cec7147b5736.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/3de25a62-f9ff-4f14-997c-e5cf1536dfba.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/4b9d4ded-48a8-43c9-baf7-34b431b58912.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/b19ca860-856d-4eab-99eb-88edb29e0108.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/87432bd5-3d03-4c82-b064-e8ab22f6bc9d.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/8876c471-f180-4e9d-a8e4-f8f79f56b235.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/d4fdf2cb-0f17-4a4e-bd9b-4e1961896b46.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/47f9e727-e78b-4a9d-ae06-e0ecc423da7b.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/548aad50-4c5f-4484-a31d-6cee25d717f5.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/716a0eba-dfe9-4c41-8746-968cee8e45e0.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/90e81d27-2ca5-480d-91d1-68091e053bb2.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/a0f37bd4-d4cb-4ae8-8d56-35684464414a.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/c4a86f84-cf97-428e-afd9-355cf185f1f8.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/87e1a58a-91aa-4410-b3d3-10860e459899.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/3dc2200a-24f0-4e36-a386-e744a3165d21.jpg.710x400.jpg
410100;3311057930221;https://image1.ljcdn.com/hdic-resblock/0e680f6e-86eb-4726-be49-f71c4ba2035a.jpg.710x400.jpg
